game_id,Team,Opponent,Result,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate,OSRS,DSRS,SRS,Off_Score,Def_Score,Off_Pass,Def_Pass,Off_Rush,Def_Rush,Off_Total,Def_Total
478,216,235,0,0,0,27.5,1,1,1.0,0.5,8.0,-8.35,-0.35,47.45,21.66,9.09,6.58,5.55,3.12,7.13,4.7
479,235,216,1,1,0,17.0,1,1,1.0,0.0,2.68,0.74,3.42,43.31,11.09,8.38,5.48,5.33,2.7,6.74,4.09
480,223,247,0,0,0,26.0,1,1,1.0,0.0,-4.15,-4.08,-8.23,36.65,20.57,8.69,7.48,5.09,3.8,6.52,5.5
481,247,223,1,1,0,49.5,2,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
482,241,246,0,0,0,34.0,2,1,1.0,0.0,-1.83,-7.38,-9.2,40.36,18.31,8.55,5.61,4.64,3.91,6.65,4.85
483,246,241,1,1,0,36.5,2,0,1.0,1.0,-2.48,-0.84,-3.32,37.51,11.05,9.55,6.34,4.69,2.83,6.65,4.47
484,248,256,1,1,0,40.5,2,0,1.0,1.0,4.87,-0.64,4.23,48.48,10.9,9.94,5.24,4.28,3.16,7.56,3.99
485,256,248,0,0,0,30.0,1,1,1.0,0.0,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
490,115,135,1,1,0,40.333333333333336,3,0,1.0,1.0,11.2,-4.9,6.29,51.9,16.18,9.47,6.49,5.55,3.56,7.59,5.09
491,135,115,0,0,0,17.0,1,2,1.0,0.0,-9.97,4.15,-5.82,29.27,9.08,7.53,6.31,5.12,2.61,5.82,4.47
492,2,236,1,1,0,31.33333333333333,3,0,1.0,1.0,-1.51,4.75,3.25,39.95,7.21,11.89,5.71,5.97,2.27,6.77,3.97
493,236,2,0,0,0,37.66666666666666,1,2,1.0,0.0,6.02,-11.99,-5.97,46.24,24.56,8.88,5.5,5.89,4.14,7.19,4.89
496,112,243,1,1,0,39.333333333333336,3,0,1.0,1.0,7.03,2.71,9.74,48.52,7.87,9.64,5.01,5.19,2.37,7.6,3.69
497,243,112,0,0,0,20.666666666666668,0,3,0.0,0.0,0.22,-4.01,-3.78,40.84,15.45,9.47,5.23,4.57,3.42,6.73,4.31
500,3,98,0,0,0,16.0,1,2,1.0,0.0,-11.93,-6.71,-18.64,26.25,20.54,6.37,6.18,3.64,3.38,5.14,4.65
501,98,3,1,1,0,35.666666666666664,3,0,1.0,1.0,5.01,0.34,5.35,47.33,9.9,9.47,5.48,6.39,2.12,7.9,3.83
504,5,192,1,0,0,32.333333333333336,2,1,0.5,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
505,192,5,0,1,0,21.666666666666668,1,2,0.5,0.0,2.65,-7.57,-4.92,43.66,20.79,8.98,7.01,5.06,3.25,6.74,5.16
508,8,53,1,1,0,40.66666666666666,2,1,1.0,0.0,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
509,53,8,0,0,0,14.666666666666666,0,3,0.0,0.0,-9.5,0.24,-9.26,31.73,9.93,6.51,6.4,4.69,2.47,5.54,4.31
510,9,66,0,1,0,13.0,1,2,0.3333333333333333,0.0,-6.01,2.03,-3.98,34.9,11.55,7.73,5.35,4.9,3.06,6.35,4.08
511,66,9,1,0,0,34.0,3,0,1.0,1.0,0.29,-0.83,-0.54,40.4,12.64,8.12,5.43,4.36,3.24,6.47,4.33
512,10,234,1,1,0,31.0,2,1,1.0,0.0,8.33,5.48,13.8,50.88,4.0,10.69,5.15,5.75,2.69,8.35,3.85
513,234,10,0,0,0,14.75,1,3,1.0,0.0,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94
514,11,16,0,1,0,38.333333333333336,2,1,0.6666666666666666,0.0,0.81,-0.61,0.2,42.87,11.32,8.66,5.45,4.68,3.22,6.3,4.21
515,16,11,1,0,0,31.0,3,0,1.0,1.0,-1.28,0.36,-0.92,39.87,11.99,7.88,5.19,4.62,3.6,6.22,4.42
528,21,64,0,1,0,28.0,1,2,0.3333333333333333,0.0,2.02,-4.57,-2.55,40.77,14.23,8.31,6.14,6.01,4.03,6.9,5.04
529,64,21,1,0,0,47.333333333333336,3,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
530,22,121,0,0,0,22.666666666666668,1,2,1.0,0.0,-0.73,-1.32,-2.04,38.38,13.53,8.12,5.89,5.1,3.1,6.4,4.44
531,121,22,1,1,0,32.0,3,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
534,26,103,0,1,0,27.0,0,3,0.0,0.0,-6.61,-5.71,-12.32,31.8,18.66,6.64,6.04,4.63,4.19,5.56,5.12
535,103,26,1,0,0,40.66666666666666,3,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
544,33,156,0,0,0,23.0,1,2,1.0,0.0,-2.6,-10.58,-13.18,35.01,22.25,8.06,7.73,5.22,3.87,6.36,5.72
545,156,33,1,1,0,46.0,4,0,1.0,1.0,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
548,35,72,0,1,0,23.0,1,2,0.5,0.0,-9.37,-3.54,-12.91,29.98,15.13,7.11,6.3,4.87,3.65,5.73,4.83
549,72,35,1,0,0,39.333333333333336,3,0,1.0,1.0,-0.35,-2.89,-3.24,38.91,16.23,8.61,6.78,5.85,3.1,6.92,4.97
552,37,118,0,1,0,39.0,2,1,0.5,1.0,-3.16,-2.85,-6.01,39.96,13.99,8.41,6.25,6.2,4.22,7.1,5.19
553,118,37,1,0,0,25.0,2,1,1.0,0.6666666666666666,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
554,38,61,1,1,0,40.333333333333336,2,1,1.0,0.0,4.19,5.62,9.82,47.38,3.87,8.16,3.73,5.77,2.34,6.82,3.11
555,61,38,0,0,0,22.0,1,2,0.5,0.0,-5.1,-1.91,-7.01,35.97,14.11,7.54,6.24,4.87,2.95,6.21,4.52
560,41,42,1,1,0,41.333333333333336,3,0,1.0,1.0,6.37,-5.4,0.98,47.22,16.38,9.62,5.79,3.82,3.43,7.05,4.41
561,42,41,0,0,1,29.5,0,2,0.0,0.0,-1.47,-5.88,-7.35,36.94,17.18,8.62,6.04,4.07,3.49,6.69,4.69
576,51,155,1,1,0,36.0,3,0,1.0,1.0,2.92,6.1,9.02,44.78,3.32,8.53,4.76,6.42,2.82,7.3,3.8
577,155,51,0,0,0,19.666666666666668,1,2,1.0,0.0,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
582,57,113,1,1,0,19.33333333333333,2,1,1.0,0.0,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26
583,113,57,0,0,0,25.0,1,3,0.0,0.3333333333333333,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75
588,62,211,1,1,0,29.666666666666668,2,1,1.0,0.0,4.21,-0.91,3.31,46.49,8.98,10.04,6.14,5.66,3.49,7.67,4.73
589,211,62,0,0,0,31.666666666666668,2,1,1.0,0.5,3.89,6.81,10.69,49.81,3.79,9.77,4.97,6.93,2.18,8.15,3.55
590,63,229,1,0,0,25.25,3,1,1.0,0.5,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97
591,229,63,0,1,0,15.0,0,3,0.0,0.0,-9.56,-0.36,-9.92,30.53,15.77,7.25,6.81,5.12,3.09,6.06,4.9
598,70,188,1,1,0,39.0,3,0,1.0,1.0,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
599,188,70,0,0,0,26.0,1,2,1.0,0.0,1.36,0.98,2.33,44.03,7.75,10.17,5.42,4.29,2.44,7.3,3.85
600,71,256,0,0,0,32.333333333333336,2,1,1.0,0.0,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05
601,256,71,1,1,0,31.666666666666668,2,1,1.0,0.0,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
602,73,162,0,0,0,35.0,1,2,1.0,0.0,6.43,-2.73,3.71,48.07,12.31,9.46,5.52,6.73,4.02,7.86,4.72
603,162,73,1,1,0,52.66666666666666,3,0,1.0,1.0,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
608,77,163,0,0,0,23.25,1,3,0.5,0.0,-4.87,-5.91,-10.79,33.77,20.17,8.01,6.78,3.74,3.56,6.26,4.97
609,163,77,1,1,0,58.0,3,0,1.0,1.0,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
614,80,206,0,1,0,23.666666666666668,1,2,0.5,0.0,-0.29,-2.24,-2.54,40.65,13.32,8.73,6.37,5.05,2.96,6.9,4.48
615,206,80,1,0,0,39.66666666666666,2,1,0.5,1.0,5.78,0.62,6.4,48.32,8.9,9.27,5.78,5.79,2.98,7.6,4.23
618,84,165,0,1,0,22.0,1,2,0.5,0.0,3.82,-4.24,-0.42,43.24,13.9,9.62,5.47,5.47,2.62,7.53,4.03
619,165,84,1,0,0,43.66666666666666,3,0,1.0,1.0,5.2,13.03,18.23,54.24,-2.47,8.73,4.74,6.1,1.23,7.25,2.81
620,87,108,0,0,0,19.33333333333333,1,2,0.5,0.0,0.3,-2.78,-2.49,41.12,13.77,8.98,6.22,5.01,3.05,6.79,4.46
621,108,87,1,0,0,38.66666666666666,3,0,1.0,1.0,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
622,89,254,1,1,0,28.33333333333333,3,0,1.0,1.0,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
623,254,89,0,0,0,17.333333333333332,1,2,1.0,0.0,-1.19,-10.27,-11.46,37.84,24.21,7.9,7.39,5.06,3.75,6.27,5.59
624,90,157,0,0,0,16.666666666666668,1,2,0.5,0.0,1.84,5.36,7.2,43.29,4.88,10.01,5.01,5.22,2.61,7.5,3.83
625,157,90,1,1,0,16.75,3,1,1.0,0.5,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
628,93,221,1,0,0,30.0,3,0,1.0,1.0,3.99,4.54,8.53,45.94,7.12,10.0,5.51,5.01,1.51,7.37,3.83
629,221,93,0,1,0,25.0,1,2,0.5,0.0,1.77,8.52,10.29,41.5,3.07,9.38,5.16,5.42,1.91,7.27,3.57
630,94,137,1,0,0,37.66666666666666,3,0,1.0,1.0,8.71,0.34,9.06,50.83,9.25,11.65,5.64,6.38,3.21,8.37,4.32
631,137,94,0,1,0,14.666666666666666,0,3,0.0,0.0,-12.92,-2.88,-15.8,26.54,18.47,7.24,7.14,4.03,4.39,5.43,5.57
632,95,127,0,0,0,38.0,2,1,1.0,0.0,9.06,6.56,15.63,55.33,3.48,9.07,4.59,6.33,3.45,7.49,4.12
633,127,95,1,1,0,29.33333333333333,3,0,1.0,1.0,8.13,8.23,16.36,49.69,0.45,11.0,4.44,5.7,2.43,7.92,3.39
634,99,124,1,0,0,45.66666666666666,2,1,1.0,0.5,16.27,-1.6,14.66,64.79,11.31,12.71,5.91,7.53,3.26,10.0,4.74
635,124,99,0,1,0,31.0,2,1,0.6666666666666666,0.0,-4.26,3.48,-0.78,37.88,7.6,7.82,4.89,5.71,2.65,6.63,3.64
640,106,224,1,0,0,36.66666666666666,2,1,1.0,0.5,3.65,-6.14,-2.49,42.4,17.64,8.68,6.3,5.93,2.8,7.11,4.29
641,224,106,0,1,0,30.33333333333333,1,2,0.5,0.0,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01
642,107,149,0,1,0,31.0,2,2,0.6666666666666666,0.0,-1.83,-9.46,-11.28,37.45,22.19,8.91,5.59,4.58,4.76,6.79,5.04
643,149,107,1,0,0,33.333333333333336,1,2,0.0,0.5,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6
644,120,247,0,1,0,27.666666666666668,2,1,0.6666666666666666,0.0,-4.57,3.02,-1.54,36.16,12.08,8.55,6.25,4.47,2.91,6.45,4.46
645,247,120,1,0,0,46.66666666666666,3,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
648,123,146,0,0,0,17.0,2,1,1.0,0.0,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
649,146,123,1,1,0,34.0,3,0,1.0,1.0,7.55,-1.54,6.01,50.75,11.68,10.31,5.69,6.27,2.94,8.13,4.28
656,136,152,1,1,0,19.666666666666668,1,2,1.0,0.0,-5.93,7.99,2.06,34.82,3.24,8.22,4.68,5.78,2.02,6.68,3.41
657,152,136,0,0,0,16.333333333333332,1,2,0.0,0.5,-4.52,-2.46,-6.97,34.19,14.18,7.51,5.83,5.8,3.51,6.5,4.64
658,139,140,0,1,0,27.666666666666668,1,2,0.5,0.0,-2.6,-7.37,-9.97,38.07,22.56,8.57,7.51,5.97,4.13,7.09,5.61
659,140,139,1,0,0,33.0,2,2,0.5,0.5,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
672,158,253,1,1,0,40.333333333333336,3,0,1.0,1.0,4.02,16.23,20.26,49.0,-6.57,10.77,3.31,5.64,2.16,8.07,2.71
673,253,158,0,0,0,34.333333333333336,2,1,1.0,0.0,3.86,-3.77,0.09,43.11,17.79,8.72,5.35,4.74,4.16,7.0,4.73
674,159,223,1,0,0,55.66666666666666,3,0,1.0,1.0,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
675,223,159,0,1,0,23.0,1,2,0.5,0.0,-4.15,-4.08,-8.23,36.65,20.57,8.69,7.48,5.09,3.8,6.52,5.5
676,160,187,0,1,0,20.33333333333333,2,1,0.5,1.0,5.85,0.6,6.45,47.03,10.23,8.55,6.64,6.09,3.18,7.35,4.85
677,187,160,1,0,0,28.33333333333333,2,1,1.0,0.5,-1.2,2.77,1.57,43.89,9.88,9.04,6.27,5.89,2.27,7.33,4.06
678,161,246,0,1,0,26.33333333333333,1,2,0.5,0.0,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9
679,246,161,1,0,0,33.333333333333336,3,0,1.0,1.0,-2.48,-0.84,-3.32,37.51,11.05,9.55,6.34,4.69,2.83,6.65,4.47
680,164,184,1,1,0,41.0,3,0,1.0,1.0,5.14,4.28,9.42,49.48,4.52,10.51,5.12,6.16,2.38,8.13,3.67
681,184,164,0,0,0,18.75,2,2,0.6666666666666666,0.0,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
682,167,250,0,0,0,24.0,1,2,0.5,0.0,-4.47,1.19,-3.28,37.34,10.2,9.05,6.12,4.65,2.02,6.77,3.76
683,250,167,1,1,0,29.33333333333333,2,1,1.0,0.0,5.49,1.54,7.03,47.41,8.75,9.59,5.76,6.46,3.02,7.64,4.34
690,172,205,0,1,0,26.33333333333333,1,2,0.0,1.0,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
691,205,172,1,0,0,49.333333333333336,3,0,1.0,1.0,-7.34,4.4,-2.93,37.1,10.2,8.5,5.55,5.29,2.55,6.47,4.08
696,177,244,1,1,0,31.666666666666668,3,0,1.0,0.0,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
697,244,177,0,0,0,23.0,1,2,0.5,0.0,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
702,186,219,0,0,0,30.25,1,3,0.5,0.0,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
703,219,186,1,1,0,40.0,2,1,1.0,0.0,1.91,0.29,2.2,43.03,11.83,9.34,5.61,6.12,3.05,7.41,4.29
706,196,222,0,1,0,18.666666666666668,1,2,0.5,0.0,-2.26,-6.3,-8.56,36.65,22.7,7.78,7.57,5.37,3.88,6.38,5.54
707,222,196,1,0,0,26.0,2,1,0.5,1.0,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
712,212,230,1,1,0,44.0,2,1,1.0,0.0,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
713,230,212,0,0,0,14.666666666666666,2,1,1.0,0.0,-8.99,-4.31,-13.3,29.76,20.02,7.24,6.66,5.36,3.04,6.19,4.75
714,214,258,1,1,0,34.0,3,0,1.0,1.0,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
715,258,214,0,0,0,25.33333333333333,2,1,1.0,0.0,-1.87,3.05,1.18,37.81,8.83,8.39,4.76,5.33,3.2,6.5,4.09
718,231,241,1,1,0,30.33333333333333,2,1,1.0,0.0,7.07,-4.68,2.39,47.47,16.24,9.74,7.13,5.31,3.38,7.2,5.11
719,241,231,0,0,0,34.75,2,2,1.0,0.0,-1.83,-7.38,-9.2,40.36,18.31,8.55,5.61,4.64,3.91,6.65,4.85
724,39,72,0,1,0,31.5,2,2,0.6666666666666666,0.0,-1.33,2.13,0.8,40.22,11.09,9.75,5.74,5.54,3.58,7.43,4.68
725,72,39,1,0,0,37.0,4,0,1.0,1.0,-0.35,-2.89,-3.24,38.91,16.23,8.61,6.78,5.85,3.1,6.92,4.97
726,2,186,1,0,0,34.75,4,0,1.0,1.0,-1.51,4.75,3.25,39.95,7.21,11.89,5.71,5.97,2.27,6.77,3.97
727,186,2,0,1,0,28.2,1,4,0.3333333333333333,0.0,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
728,20,184,1,0,0,27.75,2,2,0.5,0.5,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
729,184,20,0,1,0,21.2,2,3,0.5,0.0,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
732,134,243,1,0,0,29.25,3,1,0.5,1.0,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
733,243,134,0,1,0,20.75,0,4,0.0,0.0,0.22,-4.01,-3.78,40.84,15.45,9.47,5.23,4.57,3.42,6.73,4.31
734,172,256,0,1,0,24.0,1,3,0.0,1.0,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
735,256,172,1,0,0,33.25,3,1,1.0,0.5,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
738,3,87,0,0,0,18.75,1,3,1.0,0.0,-11.93,-6.71,-18.64,26.25,20.54,6.37,6.18,3.64,3.38,5.14,4.65
739,87,3,1,1,0,21.75,2,2,0.6666666666666666,0.0,0.3,-2.78,-2.49,41.12,13.77,8.98,6.22,5.01,3.05,6.79,4.46
740,5,162,1,1,0,30.25,3,1,0.6666666666666666,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
741,162,5,0,0,0,42.0,3,1,1.0,0.5,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
746,8,258,0,0,0,35.25,2,2,1.0,0.0,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
747,258,8,1,1,0,24.5,3,1,1.0,0.0,-1.87,3.05,1.18,37.81,8.83,8.39,4.76,5.33,3.2,6.5,4.09
748,9,232,0,1,0,16.75,1,3,0.25,0.0,-6.01,2.03,-3.98,34.9,11.55,7.73,5.35,4.9,3.06,6.35,4.08
749,232,9,1,0,1,55.0,4,0,1.0,1.0,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
750,10,200,1,0,0,28.5,3,1,1.0,0.5,8.33,5.48,13.8,50.88,4.0,10.69,5.15,5.75,2.69,8.35,3.85
751,200,10,0,1,0,22.5,1,3,0.0,0.5,-3.02,-1.74,-4.76,37.51,16.35,8.66,5.9,4.76,3.47,6.71,4.5
752,11,99,0,0,0,36.5,2,2,0.6666666666666666,0.0,0.81,-0.61,0.2,42.87,11.32,8.66,5.45,4.68,3.22,6.3,4.21
753,99,11,1,1,0,42.75,3,1,1.0,0.5,16.27,-1.6,14.66,64.79,11.31,12.71,5.91,7.53,3.26,10.0,4.74
754,12,196,1,1,0,19.5,2,2,0.6666666666666666,0.0,-2.87,0.13,-2.74,37.7,16.58,9.0,6.45,5.21,3.56,6.87,4.92
755,196,12,0,0,0,23.25,1,3,0.5,0.0,-2.26,-6.3,-8.56,36.65,22.7,7.78,7.57,5.37,3.88,6.38,5.54
756,14,212,0,0,0,32.0,3,1,1.0,0.5,-1.93,5.94,4.01,42.06,3.55,8.46,5.0,6.02,3.03,6.93,3.91
757,212,14,1,1,0,39.75,3,1,1.0,0.0,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
760,16,94,0,0,0,30.0,3,1,1.0,0.5,-1.28,0.36,-0.92,39.87,11.99,7.88,5.19,4.62,3.6,6.22,4.42
761,94,16,1,1,0,37.75,4,0,1.0,1.0,8.71,0.34,9.06,50.83,9.25,11.65,5.64,6.38,3.21,8.37,4.32
762,17,71,0,1,0,16.25,1,3,0.5,0.0,-11.49,0.75,-10.74,29.01,13.5,6.4,5.84,5.25,2.59,5.65,4.25
763,71,17,1,0,0,34.25,3,1,1.0,0.5,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05
764,18,214,0,1,0,20.0,1,3,0.25,1.0,0.09,-4.95,-4.86,40.18,15.67,8.87,6.9,4.54,3.58,6.68,5.04
765,214,18,1,0,0,35.0,4,0,1.0,1.0,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
768,21,108,0,0,0,28.0,1,3,0.3333333333333333,0.0,2.02,-4.57,-2.55,40.77,14.23,8.31,6.14,6.01,4.03,6.9,5.04
769,108,21,1,1,0,43.0,4,0,1.0,1.0,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
770,22,157,0,1,0,18.75,1,3,0.5,0.0,-0.73,-1.32,-2.04,38.38,13.53,8.12,5.89,5.1,3.1,6.4,4.44
771,157,22,1,0,0,21.0,4,1,1.0,0.6666666666666666,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
776,26,106,0,0,0,29.75,0,4,0.0,0.0,-6.61,-5.71,-12.32,31.8,18.66,6.64,6.04,4.63,4.19,5.56,5.12
777,106,26,1,1,0,38.75,3,1,1.0,0.5,3.65,-6.14,-2.49,42.4,17.64,8.68,6.3,5.93,2.8,7.11,4.29
782,29,247,0,0,0,32.75,2,2,0.5,0.5,5.93,-4.07,1.86,47.33,14.53,8.6,5.52,5.69,2.48,7.05,3.96
783,247,29,1,1,0,49.75,4,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
786,33,187,1,0,0,25.75,2,2,1.0,0.3333333333333333,-2.6,-10.58,-13.18,35.01,22.25,8.06,7.73,5.22,3.87,6.36,5.72
787,187,33,0,1,0,28.75,2,2,0.5,0.5,-1.2,2.77,1.57,43.89,9.88,9.04,6.27,5.89,2.27,7.33,4.06
790,35,62,0,0,0,19.0,1,3,0.5,0.0,-9.37,-3.54,-12.91,29.98,15.13,7.11,6.3,4.87,3.65,5.73,4.83
791,62,35,1,1,0,27.75,3,1,1.0,0.0,4.21,-0.91,3.31,46.49,8.98,10.04,6.14,5.66,3.49,7.67,4.73
794,37,159,0,1,0,30.75,2,2,0.3333333333333333,1.0,-3.16,-2.85,-6.01,39.96,13.99,8.41,6.25,6.2,4.22,7.1,5.19
795,159,37,1,0,0,46.75,4,0,1.0,1.0,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
796,38,64,0,1,0,36.25,2,2,0.6666666666666666,0.0,4.19,5.62,9.82,47.38,3.87,8.16,3.73,5.77,2.34,6.82,3.11
797,64,38,1,0,0,43.25,4,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
800,41,163,0,0,0,32.5,3,1,1.0,0.5,6.37,-5.4,0.98,47.22,16.38,9.62,5.79,3.82,3.43,7.05,4.41
801,163,41,1,1,0,54.0,4,0,1.0,1.0,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
802,42,122,1,0,0,30.0,1,2,0.0,0.5,-1.47,-5.88,-7.35,36.94,17.18,8.62,6.04,4.07,3.49,6.69,4.69
803,122,42,0,1,0,21.0,1,3,0.5,0.0,-3.45,-2.15,-5.6,36.75,15.97,8.91,5.18,4.59,3.37,6.81,4.33
816,51,229,1,0,0,37.25,4,0,1.0,1.0,2.92,6.1,9.02,44.78,3.32,8.53,4.76,6.42,2.82,7.3,3.8
817,229,51,0,1,0,13.0,0,4,0.0,0.0,-9.56,-0.36,-9.92,30.53,15.77,7.25,6.81,5.12,3.09,6.06,4.9
824,57,92,0,0,0,14.5,2,2,1.0,0.0,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26
825,92,57,1,1,1,25.75,3,1,1.0,0.0,-0.6,1.28,0.68,40.37,11.15,7.72,5.8,5.26,2.24,6.2,3.8
828,61,84,0,0,0,20.75,1,3,0.5,0.0,-5.1,-1.91,-7.01,35.97,14.11,7.54,6.24,4.87,2.95,6.21,4.52
829,84,61,1,1,0,22.25,2,2,0.6666666666666666,0.0,3.82,-4.24,-0.42,43.24,13.9,9.62,5.47,5.47,2.62,7.53,4.03
830,63,103,0,1,0,21.4,3,2,0.6666666666666666,0.5,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97
831,103,63,1,0,0,40.0,4,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
834,66,97,1,1,0,38.75,4,0,1.0,1.0,0.29,-0.83,-0.54,40.4,12.64,8.12,5.43,4.36,3.24,6.47,4.33
835,97,66,0,0,0,15.0,1,3,1.0,0.0,-12.52,-9.82,-22.33,27.03,26.99,7.83,7.77,3.78,4.01,5.42,5.61
838,70,224,1,1,0,41.5,4,0,1.0,1.0,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
839,224,70,0,0,0,28.0,1,3,0.5,0.0,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01
840,73,246,1,0,0,33.75,2,2,1.0,0.3333333333333333,6.43,-2.73,3.71,48.07,12.31,9.46,5.52,6.73,4.02,7.86,4.72
841,246,73,0,1,0,29.0,3,1,0.6666666666666666,1.0,-2.48,-0.84,-3.32,37.51,11.05,9.55,6.34,4.69,2.83,6.65,4.47
844,77,140,1,1,0,22.6,2,3,0.6666666666666666,0.0,-4.87,-5.91,-10.79,33.77,20.17,8.01,6.78,3.74,3.56,6.26,4.97
845,140,77,0,0,0,29.8,2,3,0.5,0.3333333333333333,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
848,80,182,1,1,0,27.25,2,2,0.6666666666666666,0.0,-0.29,-2.24,-2.54,40.65,13.32,8.73,6.37,5.05,2.96,6.9,4.48
